type,contextAware,rate_in_list,distance,duration,weather,rating,gender,age,mood,accepted
0,1,2,2984,435,1,4,0,28,2,0
8,1,3,710,105,1,2,0,28,2,0
0,1,4,699,101,0,2.8,0,28,2,0
30,0,0,2420,532,1,4.5,1,35,1,1
8,0,0,3452,883,1,4.1,0,15,3,1
0,1,5,2575,391,1,4.7,1,45,0,1
21,1,0,792,129,1,4.1,1,45,0,0
0,1,1,710,104,1,4.1,1,45,0,0
0,1,2,715,105,1,4.1,1,45,0,0
30,1,3,938,169,0,3.8,1,45,0,0
0,1,4,1021,140,0,5,1,45,0,0
19,0,0,344,113,1,4.1,0,16,2,1
0,1,5,2106,410,1,4.1,0,31,1,1
0,1,0,1626,408,1,3.2,0,31,1,0
0,1,1,1652,346,1,4.1,0,31,1,0
0,1,2,727,165,0,4,0,31,1,0
0,1,3,1880,458,1,4.1,0,31,1,0
32,1,4,616,153,1,4.1,0,31,1,0
32,0,0,1205,167,1,4.1,1,39,6,1
8,0,0,2460,428,1,2.7,0,29,2,1
30,0,0,886,211,1,2.5,0,33,4,1
0,1,5,1807,231,1,2.8,0,25,0,0
0,1,6,1721,213,1,4.1,0,25,0,0
0,1,6,1963,314,1,4.5,0,25,0,0
14,0,2,5333,651,1,4.1,0,26,4,1
29,1,2,7059,605,0,4.2,0,24,0,1
32,1,0,4086,581,1,3.5,0,24,0,0
0,1,1,2295,261,1,3,0,24,0,0
0,1,4,842,202,1,4.1,0,15,3,1
0,1,0,1310,295,1,3.6,0,15,1,0
29,1,1,467,115,1,3.8,0,15,0,0
0,1,2,821,184,1,4.1,0,15,4,0
0,1,3,1155,239,1,4.1,0,15,3,0
30,0,0,693,197,0,4,1,15,6,1
30,0,0,3576,621,1,4.1,0,15,0,1
30,0,0,1514,252,1,5,0,26,2,1
0,1,5,339,84,0,4.1,0,11,4,1
0,1,0,1743,285,1,4.1,0,11,4,0
14,1,1,2284,400,1,4.1,0,11,4,0
0,1,2,1636,256,1,3.8,0,11,4,0
0,1,3,3144,496,1,4,0,11,4,0
0,1,4,252,59,1,4.1,0,11,4,0
0,1,6,4680,352,0,4.1,0,18,1,1
0,1,0,4314,508,1,4,0,18,1,0
0,1,1,5858,445,1,4.1,0,18,1,0
0,1,2,1752,236,1,4.3,0,18,1,0
0,1,3,5741,434,0,4.1,0,18,1,0
0,1,4,4572,333,0,4.1,0,18,1,0
0,1,5,1376,221,1,4.6,0,18,1,0
19,0,0,1864,360,1,4.1,0,15,6,1
32,1,12,590,151,1,5,1,30,0,0
0,1,13,2690,431,1,4.1,1,30,0,0
0,1,14,770,211,1,4.1,1,30,0,0
30,0,3,5466,704,1,4.1,0,19,2,1
30,0,0,1239,262,1,3.3,0,39,4,0
0,1,1,821,148,1,4,0,17,6,1
0,1,0,715,120,1,4,0,17,5,0
30,0,0,642,127,1,4.1,0,29,5,1
0,1,11,465,149,1,2,0,16,2,0
30,1,15,787,238,0,4.1,0,16,2,0
0,1,16,843,209,1,4.1,0,16,2,0
30,0,0,479,99,0,1,0,20,2,1
29,1,2,2309,309,0,3.9,1,26,2,1
0,1,0,2064,242,1,3.8,1,26,2,0
0,1,1,1910,300,1,4.1,1,26,2,0
0,1,5,5612,596,1,3.3,0,15,3,1
0,1,0,2623,303,1,3,0,15,5,0
0,1,1,532,71,0,4,0,15,2,0
0,1,2,6091,722,0,4.1,0,15,2,0
0,1,3,5932,681,0,4.1,0,15,3,0
0,1,4,5926,679,1,5,0,15,6,0
29,0,0,4227,603,1,4.7,0,46,2,1
0,1,6,978,184,1,3.5,1,17,2,1
0,1,0,883,198,1,1,1,17,2,0
0,1,1,561,131,1,5,1,17,2,0
0,1,2,654,151,1,4.3,1,17,2,0
0,1,3,724,157,1,4.1,1,17,2,0
0,1,4,736,144,1,1,1,17,2,0
0,1,5,1002,242,1,5,1,17,2,0
0,1,4,602,129,1,4.1,1,38,2,1
0,1,0,2172,329,1,4.1,1,38,2,0
0,1,1,520,156,1,3,1,38,2,0
29,1,2,513,98,0,4,1,38,2,0
0,1,3,1508,296,1,3.8,1,38,2,0
30,0,0,973,259,1,3,0,22,0,1
8,0,4,6039,778,1,5,0,36,6,1
8,0,0,902,126,1,4.2,0,29,4,1
29,0,0,1646,259,1,4.3,0,25,2,1
0,1,5,1307,240,0,4.1,0,39,1,1
14,1,0,4637,576,1,4.1,0,39,1,0
0,1,1,5020,677,1,3.9,0,39,1,0
0,1,2,3867,468,1,4,0,39,1,0
32,1,3,2774,430,1,5,0,39,1,0
0,1,4,2974,450,0,4.1,0,39,1,0
30,0,0,1203,242,1,5,0,28,4,1
0,1,5,906,102,1,5,1,24,4,1
0,1,0,3279,303,1,5,1,24,4,0
30,1,1,8363,802,1,4.4,1,24,4,0
30,1,2,3038,434,1,3.7,1,24,4,0
0,1,3,942,145,1,4.1,1,24,4,0
0,1,4,895,101,1,5,1,24,4,0
30,1,5,2413,410,1,4.1,0,21,2,1
0,1,0,2253,384,1,5,0,21,2,0
32,1,1,5833,959,1,4,0,21,2,0
0,1,2,2442,569,1,4.1,0,21,2,0
0,1,3,2511,564,1,4.1,0,21,2,0
0,1,4,1892,314,1,4.1,0,21,2,0
0,1,4,1638,255,1,4.1,0,16,4,1
0,1,0,1605,274,1,4.1,0,16,4,0
0,1,1,1218,313,1,4.1,0,16,4,0
16,1,2,1216,174,1,5,0,16,4,0
0,1,3,2372,430,1,3.5,0,16,4,0
29,1,5,1936,343,0,3.3,0,17,1,1
0,1,0,1255,193,1,2.5,0,17,0,0
30,1,1,2045,382,1,4.2,0,17,5,0
0,1,2,1809,400,1,5,0,17,1,0
0,1,3,3444,475,1,5,0,17,1,0
0,1,4,3597,536,1,5,0,17,1,0
19,0,0,843,193,1,4.1,0,18,2,1
0,1,9,554,127,1,4.3,0,24,0,0
30,1,10,380,141,0,4.3,0,24,0,0
8,1,17,1313,244,1,4.7,0,24,0,0
8,0,0,1531,291,1,4,0,23,2,1
30,0,0,2436,304,1,3,1,24,0,1
0,1,2,1030,193,1,4,1,41,4,1
0,1,0,306,96,1,4.1,1,41,4,0
29,1,1,848,193,1,4.1,1,41,4,0
24,0,0,367,124,1,3,1,23,1,1
29,0,0,6312,575,0,3.3,0,16,3,1
0,1,6,638,266,1,4.6,0,35,5,1
0,1,0,529,123,1,5,0,35,2,0
8,1,1,1274,239,1,4.4,0,35,0,0
32,1,2,426,133,1,4.1,0,35,3,0
0,1,3,664,284,1,3.9,0,35,6,0
0,1,4,647,160,1,4.1,0,35,4,0
0,1,5,651,162,1,4.1,0,35,4,0
0,1,4,5376,717,1,3.9,0,24,4,1
0,1,0,3832,627,1,3,0,24,4,0
0,1,1,87,27,1,4.1,0,24,4,0
0,1,2,1665,459,1,4.5,0,24,4,0
0,1,3,1545,239,1,5,0,24,4,0
30,1,12,2984,493,1,4.4,0,39,0,0
14,1,13,1672,304,1,3.5,0,39,0,0
0,1,14,3190,563,0,4.1,0,39,0,0
0,1,4,1015,126,1,3,0,28,4,1
0,1,0,4698,560,1,3.6,0,28,4,0
0,1,1,979,79,1,4.2,0,28,4,0
0,1,2,2328,345,1,3.8,0,28,4,0
0,1,3,875,152,1,4.1,0,28,4,0
8,0,0,1556,384,1,3,0,23,6,1
0,1,5,1947,422,1,5,0,16,6,1
0,1,0,1199,242,1,4.1,0,16,6,0
31,1,1,1510,358,1,4.1,0,16,6,0
0,1,2,3109,394,1,5,0,16,6,0
0,1,3,1534,268,1,5,0,16,6,0
0,1,4,1620,346,1,5,0,16,6,0
29,0,1,1613,265,1,3.8,0,15,4,1
29,0,0,377,46,0,4.2,0,15,2,1
0,1,2,3837,682,1,3,0,30,4,1
14,1,0,9355,839,1,4.1,0,30,4,0
0,1,1,3693,711,1,4.1,0,30,4,0
0,1,5,2046,313,1,3,0,32,6,1
0,1,0,1104,172,1,3.8,0,32,6,0
0,1,1,1648,323,0,3,0,32,6,0
0,1,2,1523,263,1,4.1,0,32,6,0
0,1,3,1216,224,1,5,0,32,6,0
32,1,4,1194,289,0,3.7,0,32,6,0
0,0,0,456,119,1,5,1,17,4,1
24,0,0,465,133,1,3,1,27,4,1
30,0,0,1181,290,0,3.8,0,17,0,1
0,1,5,868,243,1,4.1,0,41,5,1
0,1,0,2377,508,1,4.5,0,41,5,0
0,1,1,1951,425,1,5,0,41,5,0
0,1,2,1875,473,1,4.1,0,41,5,0
0,1,3,1750,435,1,5,0,41,5,0
0,1,4,1884,455,1,4.1,0,41,5,0
28,0,1,1235,276,1,4.1,0,37,6,1
3,0,0,264,95,1,5,0,37,3,0
0,1,9,1601,276,1,3.5,0,33,2,1
0,1,0,1575,268,1,2.9,0,33,2,0
29,1,1,2080,536,1,4,0,33,2,0
0,1,2,697,157,1,3.5,0,33,2,0
0,1,3,1670,368,1,4.3,0,33,2,0
0,1,4,1608,278,1,3.2,0,33,2,0
16,1,5,104,30,1,2.7,0,33,2,0
0,1,6,95,28,1,4,0,33,2,0
0,1,7,181,65,1,3.8,0,33,2,0
0,1,8,394,95,1,5,0,33,2,0
32,1,2,1032,304,1,4.1,0,45,2,1
0,1,0,2201,388,1,3.4,0,45,2,0
0,1,1,2492,436,0,4,0,45,2,0
0,1,0,2389,303,1,4,0,28,5,0
0,1,1,1835,219,1,4.8,0,28,5,0
0,1,2,2035,345,0,5,0,28,5,0
32,1,3,2356,303,1,5,0,28,5,0
0,1,4,1778,212,1,4.1,0,28,5,0
32,1,5,1774,211,1,5,0,28,5,0
0,1,6,7716,599,1,4.5,0,28,5,0
8,1,7,3166,300,1,4.6,0,28,5,0
29,1,8,7619,593,1,5,0,28,5,0
0,1,9,3581,381,1,4.1,0,28,5,0
0,1,1,275,59,1,5,0,29,2,1
0,1,0,268,59,0,4.3,0,29,2,0
24,0,0,3383,733,1,4,1,7,4,1
0,1,5,378,31,1,5,0,16,6,1
0,1,0,964,81,1,4.1,0,16,6,0
0,1,1,975,82,0,5,0,16,6,0
0,1,2,1989,282,1,4.1,0,16,6,0
0,1,3,2779,313,1,4.1,0,16,6,0
30,1,4,2627,322,1,4.5,0,16,6,0
30,0,0,1530,195,1,3.6,1,19,0,1
0,1,1,1485,182,1,4.2,0,24,4,1
0,1,0,2044,247,1,3.7,0,24,4,0
0,1,2,1820,239,1,4.1,0,30,2,1
0,1,0,3494,335,1,3.5,0,30,2,0
0,1,1,1375,174,1,2.7,0,30,2,0
29,0,0,1283,244,1,4.1,0,18,4,1
0,1,4,2678,441,1,4.1,0,15,5,0
0,1,5,1497,322,1,3.3,0,15,5,0
29,1,6,1847,401,1,4.6,0,15,5,0
0,1,3,2733,457,1,4.1,0,18,4,1
0,1,0,2157,294,1,4.1,0,18,4,0
0,1,1,1715,250,1,5,0,18,4,0
0,1,2,1863,273,1,4.1,0,18,4,0
18,0,0,3893,689,1,4.1,0,35,5,1
19,0,0,1826,353,1,5,0,19,1,1
0,1,3,1048,122,1,3,1,38,1,1
0,1,0,1298,186,0,3.5,1,38,6,0
0,1,1,998,219,0,4.1,1,38,5,0
0,1,2,1032,118,1,5,1,38,2,0
0,1,5,1335,329,1,3.6,1,35,2,1
0,1,0,2704,468,1,4.1,1,35,2,0
14,1,1,2355,347,1,4.1,1,35,2,0
0,1,2,2702,400,1,4.1,1,35,2,0
0,1,3,2866,438,1,4.1,1,35,2,0
0,1,4,2290,402,1,3.9,1,35,2,0
14,0,0,428,130,1,4,1,30,4,1
0,1,5,902,171,1,4.5,0,25,6,1
0,1,0,1307,271,1,5,0,25,5,0
0,1,1,1178,275,1,4,0,25,0,0
0,1,2,1154,279,1,4.4,0,25,3,0
29,1,3,641,149,1,4.2,0,25,5,0
0,1,4,1408,290,1,4.4,0,25,5,0
0,1,5,528,152,0,3.5,0,9,2,1
0,1,0,633,198,1,4.1,0,9,2,0
0,1,1,1137,224,1,4.1,0,9,2,0
16,1,2,497,172,0,4.1,0,9,2,0
16,1,3,991,206,1,5,0,9,2,0
0,1,4,806,203,1,4.1,0,9,2,0
30,0,0,2171,455,1,4,0,24,6,1
29,0,0,426,127,0,3.8,0,28,1,1
8,0,0,472,134,1,5,0,19,5,1
0,1,5,8593,1096,1,4.1,0,48,3,1
0,1,0,6958,837,1,4.1,0,48,0,0
29,1,1,7343,943,1,3,0,48,5,0
0,1,2,5510,535,1,4.1,0,48,2,0
30,1,3,7367,908,0,4.3,0,48,5,0
0,1,4,7601,970,1,4.1,0,48,5,0
0,1,5,1598,354,1,4.1,0,22,1,1
0,1,0,1445,308,1,3.5,0,22,1,0
0,1,1,965,235,1,4.1,0,22,1,0
0,1,2,1426,308,1,5,0,22,1,0
0,1,3,1371,314,0,4.1,0,22,1,0
0,1,4,1538,376,0,3,0,22,1,0
29,0,0,1448,226,0,4.1,0,7,2,1
0,1,5,1261,239,1,4.6,0,15,4,1
0,1,0,2369,459,0,4.1,0,15,4,0
0,1,1,5653,958,1,4.1,0,15,4,0
0,1,2,2477,485,1,5,0,15,4,0
0,1,3,1456,306,1,4.6,0,15,4,0
32,1,4,2738,544,1,4.1,0,15,4,0
0,1,4,1998,280,1,2.6,1,38,4,1
0,1,0,1527,247,1,4.1,1,38,0,0
0,1,1,1314,265,1,3.4,1,38,2,0
0,1,2,1891,265,1,5,1,38,3,0
0,1,3,1666,274,1,4.1,1,38,2,0
0,1,6,4077,504,1,3.8,0,35,2,1
0,1,0,3463,490,1,4.3,0,35,4,0
0,1,1,1711,279,1,4.1,0,35,5,0
32,1,2,2179,273,1,3.5,0,35,3,0
0,1,3,3739,502,1,4.1,0,35,4,0
0,1,4,3933,540,0,4.1,0,35,1,0
0,1,5,3363,412,1,4.1,0,35,2,0
30,0,0,1224,331,0,5,0,15,4,1
29,0,0,2315,449,1,3.8,0,17,1,1
29,0,0,985,121,1,4.7,0,19,6,1
18,0,0,723,146,1,3.8,0,14,2,1
32,0,0,1318,241,1,4.1,1,51,4,1
0,1,4,1494,351,1,3,0,32,3,1
0,1,0,1858,428,1,5,0,32,0,0
0,1,1,1964,459,1,5,0,32,1,0
0,1,2,594,128,1,5,0,32,3,0
0,1,3,365,74,1,5,0,32,6,0
0,1,7,9690,814,1,4.1,0,17,6,1
0,1,0,9639,811,1,4.1,0,17,2,0
0,1,1,10840,891,0,5,0,17,5,0
0,1,2,948,74,1,4.1,0,17,4,0
0,1,3,1562,150,1,4.1,0,17,6,0
0,1,4,9647,778,1,4.1,0,17,1,0
0,1,5,9548,783,1,5,0,17,3,0
0,1,6,7843,603,1,4,0,17,5,0
29,1,3,3436,558,1,4,0,22,2,1
32,1,0,3160,490,0,4,0,22,2,0
0,1,1,2399,348,1,4,0,22,2,0
29,1,2,455,83,1,4.1,0,22,2,0
4,1,7,1623,302,1,3.3,0,21,2,1
0,1,0,845,153,0,5,0,21,2,0
0,1,1,1287,207,1,3.3,0,21,2,0
0,1,2,1204,209,1,4,0,21,2,0
0,1,3,1278,218,1,5,0,21,2,0
0,1,4,1908,288,0,4.8,0,21,2,0
0,1,5,2119,332,1,5,0,21,2,0
0,1,6,1786,323,1,5,0,21,2,0
0,1,5,2557,341,1,5,0,36,0,1
0,1,0,2119,261,1,5,0,36,0,0
32,1,1,1323,192,1,5,0,36,0,0
0,1,2,1186,316,1,4.1,0,36,0,0
0,1,3,1635,195,1,4.3,0,36,0,0
0,1,4,2314,271,1,5,0,36,0,0
30,0,0,225,66,1,3.9,0,21,1,1
30,0,0,2720,331,1,4,0,29,0,1
30,0,0,1870,399,1,3.3,0,29,0,1
0,1,5,1683,250,1,5,0,15,6,1
0,1,0,715,139,0,5,0,15,6,0
0,1,1,944,218,1,3.8,0,15,6,0
0,1,2,2138,376,1,4.1,0,15,6,0
0,1,3,2316,426,1,4.1,0,15,6,0
0,1,4,2176,383,1,4.1,0,15,6,0
0,1,3,1571,173,1,4.3,0,26,3,1
0,1,0,609,89,1,3,0,26,1,0
0,1,1,1741,180,1,4.1,0,26,4,0
0,1,2,1472,174,1,5,0,26,5,0
19,0,1,2305,323,1,4.1,0,32,2,1
29,0,0,2112,282,1,3.9,0,32,2,0
29,0,0,1031,195,1,4,0,33,3,1
0,1,19,951,192,1,4.1,0,33,3,0
27,1,0,3527,512,1,4.1,0,33,5,0
8,1,1,2408,432,1,4.7,0,33,0,0
30,0,0,1334,289,1,3.5,0,54,0,1
30,0,0,915,206,1,4.1,0,41,2,1
0,1,2,2212,324,1,4.1,0,21,0,1
0,1,0,1351,196,1,5,0,21,4,0
0,1,1,2325,294,1,4.1,0,21,6,0
0,1,7,10969,969,1,4.5,0,17,4,1
0,1,0,8512,791,1,4.6,0,17,4,0
29,1,1,696,46,1,4,0,17,4,0
0,1,2,765,50,1,4.1,0,17,4,0
0,1,3,10713,877,1,4.1,0,17,4,0
0,1,4,933,61,0,3.7,0,17,4,0
0,1,5,935,61,1,3.8,0,17,4,0
0,1,6,5618,623,1,5,0,17,4,0
30,0,0,1605,208,1,5,0,21,2,1
0,1,2,1487,273,1,4.1,0,28,0,1
0,1,0,2373,449,0,4.8,0,28,0,0
0,1,1,766,172,1,4.1,0,28,0,0
0,1,6,597,163,0,4,0,23,2,1
0,1,0,4318,420,0,3,0,23,2,0
0,1,1,2772,376,1,4.1,0,23,2,0
32,1,2,219,68,1,3,0,23,2,0
0,1,3,549,127,1,4.1,0,23,2,0
0,1,4,384,100,1,5,0,23,2,0
19,1,5,2335,267,1,3,0,23,2,0
0,1,5,1796,405,1,4.1,1,26,6,1
0,1,0,595,122,1,5,1,26,6,0
0,1,1,921,293,1,4.5,1,26,6,0
0,1,2,1619,324,1,4.1,1,26,6,0
27,1,3,1815,405,0,4,1,26,6,0
0,1,4,927,177,1,4.5,1,26,6,0
30,0,0,459,156,1,5,0,39,4,1
29,0,0,1330,326,1,4.3,0,29,6,1
30,0,0,674,121,1,4.2,1,24,1,1
30,0,0,1903,289,0,3.7,0,23,0,1
32,0,0,1466,285,1,4.1,1,39,4,1
0,1,7,1586,293,1,4.4,1,18,0,0
0,1,11,2525,386,0,5,1,18,0,0
0,1,15,1684,290,1,3,1,18,0,0
14,1,1,3037,307,0,4.1,0,39,0,1
0,1,0,4870,496,1,3.9,0,39,0,0
0,1,5,871,180,1,4.1,0,37,2,1
29,1,0,427,76,0,4.5,0,37,0,0
0,1,1,1543,222,1,4,0,37,3,0
29,1,2,2162,350,1,4.1,0,37,0,0
29,1,3,1910,321,1,4.1,0,37,6,0
29,1,4,1452,327,0,3.6,0,37,3,0
0,1,14,2317,400,1,5,0,36,2,1
0,1,0,1627,348,1,4.5,0,36,6,0
0,1,1,237,52,1,4.1,0,36,1,0
0,1,2,493,137,1,5,0,36,1,0
0,1,3,627,158,1,4.1,0,36,1,0
0,1,4,1143,201,1,4,0,36,1,0
0,1,5,1138,200,1,4.1,0,36,1,0
0,1,6,1470,265,1,5,0,36,3,0
0,1,7,1319,264,1,5,0,36,0,0
0,1,8,1825,306,1,4.1,0,36,2,0
32,1,9,1851,304,1,4.1,0,36,5,0
8,1,10,2158,374,1,4.4,0,36,5,0
0,1,11,1752,355,1,4.1,0,36,1,0
0,1,12,1748,353,1,4.1,0,36,0,0
0,1,13,2333,400,0,5,0,36,6,0
0,1,0,1033,175,1,5,0,16,4,1
0,1,3,1074,245,0,5,0,24,0,1
0,1,0,754,154,1,4.1,0,24,0,0
0,1,1,1138,247,1,3,0,24,0,0
0,1,2,875,217,1,4.1,0,24,0,0
0,1,5,505,165,1,4.1,0,31,3,1
0,1,0,1669,299,0,5,0,31,4,0
0,1,1,1422,312,1,5,0,31,6,0
0,1,2,2390,466,1,4.1,0,31,4,0
16,1,3,2127,377,1,1,0,31,0,0
0,1,4,724,196,1,3.8,0,31,3,0
30,0,0,1142,284,1,5,0,35,2,1
0,1,2,472,61,1,4.1,0,16,2,1
30,1,0,3279,422,1,1,0,16,2,0
0,1,1,3264,417,1,4.1,0,16,2,0
29,0,0,2040,250,1,5,0,19,0,1
28,0,0,1323,229,1,4.1,0,24,4,1
29,0,0,3177,350,0,3.8,0,18,1,1
29,0,0,329,94,1,3.1,0,18,2,1
29,1,5,6171,968,1,3,0,40,0,1
0,1,0,8013,1108,1,4.1,0,40,0,0
0,1,1,4338,559,1,4.1,0,40,0,0
0,1,2,6760,1006,1,4,0,40,0,0
0,1,3,5786,861,1,4.1,0,40,0,0
0,1,4,6471,927,1,3.7,0,40,0,0
0,1,6,3322,485,1,4.1,0,18,2,1
0,1,0,311,103,0,4.1,0,18,2,0
0,1,1,2641,405,1,4.3,0,18,2,0
29,1,2,2534,384,0,4.1,0,18,2,0
0,1,3,2766,398,0,3.7,0,18,2,0
0,1,4,750,157,1,5,0,18,2,0
0,1,5,1943,309,1,4.1,0,18,2,0
0,1,6,4156,366,1,4.8,0,22,1,1
0,1,0,4515,420,1,3,0,22,2,0
29,1,1,5104,387,1,4.7,0,22,4,0
0,1,2,5074,405,1,4.1,0,22,0,0
5,1,3,5322,477,1,5,0,22,0,0
0,1,4,5624,455,1,4.1,0,22,6,0
0,1,5,5379,498,1,4.1,0,22,1,0
0,1,3,1181,291,1,2.7,0,25,4,1
0,1,0,1118,297,1,4,0,25,4,0
0,1,1,889,247,1,4.1,0,25,4,0
0,1,2,1335,362,1,4,0,25,4,0
27,0,0,1052,250,1,4.1,1,18,2,1
0,1,4,1459,260,1,4.1,1,33,0,1
30,1,0,1416,170,0,4.7,1,33,0,0
0,1,1,1586,268,1,4.1,1,33,6,0
0,1,2,4263,416,1,4.6,1,33,0,0
0,1,3,3276,298,1,4.1,1,33,4,0
0,1,6,2207,401,1,5,0,19,2,1
0,1,0,1506,300,1,4.4,0,19,2,0
0,1,1,1047,293,1,4.3,0,19,2,0
0,1,2,1563,306,1,4.1,0,19,2,0
0,1,3,1384,286,1,4.5,0,19,2,0
0,1,4,3681,536,1,3,0,19,2,0
0,1,5,2118,421,1,4.1,0,19,2,0
30,0,0,454,142,1,5,0,17,2,1
29,0,1,2429,291,1,4.1,0,28,1,1
30,0,0,1239,387,1,4,1,22,5,1
32,1,4,1284,338,1,4.1,1,23,2,1
28,1,0,632,187,1,5,1,23,2,0
0,1,1,2134,365,1,4.1,1,23,2,0
0,1,2,1168,290,1,3.3,1,23,2,0
0,1,3,1364,241,1,4,1,23,2,0
0,1,6,3787,604,1,4.1,0,15,4,1
0,1,0,3842,559,1,3.4,0,15,4,0
0,1,1,3084,520,1,4.5,0,15,4,0
29,1,2,5329,688,1,4.5,0,15,4,0
0,1,3,2733,543,1,4.1,0,15,4,0
0,1,4,2799,521,1,5,0,15,4,0
0,1,5,3231,545,1,4.1,0,15,4,0
0,1,7,3314,604,1,3,0,22,4,0
0,1,8,146,42,1,4,0,22,4,0
0,1,9,289,97,1,1,0,22,4,0
30,0,0,733,139,1,4.1,0,21,5,0
27,0,0,1215,271,1,4.1,0,39,5,1
28,0,2,2493,289,1,5,0,20,6,1
0,1,3,804,210,1,4.1,0,31,0,1
0,1,0,611,119,1,5,0,31,0,0
0,1,1,806,211,1,4.1,0,31,0,0
0,1,2,929,243,0,4.1,0,31,0,0
16,0,0,185,72,1,4.1,1,36,0,1
0,1,4,1859,439,1,3.4,0,15,4,1
14,1,0,905,211,1,4.1,0,15,4,0
0,1,1,1254,332,1,4.1,0,15,4,0
0,1,2,1252,264,1,4.1,0,15,4,0
0,1,3,1416,302,1,4.1,0,15,4,0
30,0,0,1601,207,1,4.1,0,19,0,1
0,1,5,1878,219,1,5,0,17,4,1
0,1,0,1687,221,0,4.4,0,17,4,0
0,1,1,1736,225,1,5,0,17,4,0
0,1,2,1850,237,1,4.1,0,17,4,0
0,1,3,1676,302,1,3,0,17,4,0
0,1,4,1694,210,1,3,0,17,4,0
0,1,4,1003,230,1,4.1,0,17,4,1
0,1,0,334,82,1,4.1,0,17,4,0
0,1,1,214,53,1,5,0,17,4,0
27,1,2,353,82,1,4,0,17,4,0
0,1,3,356,129,1,4.5,0,17,4,0
0,1,4,2113,225,0,4,0,24,6,1
0,1,0,357,33,1,4.1,0,24,3,0
0,1,1,1044,128,1,4.2,0,24,3,0
0,1,2,1044,128,1,3.7,0,24,2,0
24,1,3,1664,234,1,2,0,24,2,0
29,0,0,3965,562,1,4.7,0,32,1,1
0,1,5,2034,382,1,3,0,17,0,1
0,1,0,529,142,1,5,0,17,0,0
0,1,1,820,171,1,4.1,0,17,0,0
32,1,2,623,158,1,3.7,0,17,0,0
0,1,3,1613,369,0,4.1,0,17,0,0
0,1,4,1479,259,1,4.1,0,17,0,0
29,1,5,1856,318,1,4.3,0,18,6,1
0,1,0,2785,424,1,4.1,0,18,6,0
0,1,1,2412,395,1,5,0,18,6,0
29,1,2,875,188,1,3,0,18,6,0
0,1,3,4373,460,1,5,0,18,6,0
0,1,4,2260,273,1,4.1,0,18,6,0
24,0,0,401,124,1,3,0,15,2,1
32,0,0,639,47,1,4.1,1,33,2,1
0,1,8,642,170,1,5,0,76,4,1
14,1,0,1017,200,1,4.1,0,76,4,0
0,1,1,1366,321,0,4.1,0,76,4,0
0,1,2,1364,253,1,4.1,0,76,4,0
0,1,3,1528,291,1,4.1,0,76,4,0
0,1,4,2388,389,1,3.9,0,76,4,0
0,1,5,311,110,1,4.1,0,76,4,0
0,1,6,482,113,1,4.1,0,76,4,0
0,1,7,712,189,1,4.1,0,76,4,0
30,0,0,230,63,1,3.7,0,24,2,1
0,1,10,2718,522,1,2,0,7,2,1
0,1,0,6242,1071,0,5,0,7,0,0
0,1,1,3977,977,1,5,0,7,5,0
0,1,2,3187,588,1,4.8,0,7,1,0
0,1,3,3518,530,1,4.1,0,7,2,0
16,1,4,4981,933,1,1,0,7,3,0
32,1,5,5169,983,1,4.1,0,7,5,0
28,1,6,5239,1000,1,4.1,0,7,6,0
0,1,7,5300,1018,1,4.1,0,7,0,0
0,1,8,5124,1028,0,4.1,0,7,4,0
0,1,9,9149,1522,1,4.1,0,7,1,0
0,1,4,905,118,1,4.1,0,27,5,1
0,1,0,655,132,1,3.7,0,27,5,0
0,1,1,546,93,1,4,0,27,5,0
0,1,2,715,120,1,3,0,27,5,0
0,1,3,945,207,1,4.1,0,27,5,0
30,0,0,1641,326,1,2,1,45,2,1
0,1,10,305,103,1,4.1,0,37,0,0
0,1,11,3231,403,1,4.1,0,37,0,0
0,1,12,389,109,1,1,0,37,0,0
29,0,0,462,100,1,4,0,25,6,1
29,0,0,2031,193,1,4.7,0,38,2,1
0,1,3,1535,315,1,2.7,0,36,6,1
0,1,0,2184,339,1,3.7,0,36,6,0
0,1,1,2061,325,1,3.5,0,36,6,0
0,1,2,1515,309,1,4.1,0,36,6,0
0,1,1,5170,592,1,4.1,1,39,2,1
0,1,0,2396,456,1,3.8,1,39,2,0
29,0,0,677,194,1,4.3,0,42,2,1
32,0,0,5094,697,1,4,1,18,4,1
32,1,1,259,98,1,5,0,28,2,1
0,1,0,1315,223,1,3.9,0,28,2,0
0,1,4,4572,770,1,3,0,40,6,1
18,1,0,10888,1409,1,4,0,40,6,0
0,1,1,6902,823,0,5,0,40,6,0
0,1,2,10497,1294,1,5,0,40,6,0
0,1,3,1560,294,1,4.1,0,40,6,0
0,1,5,2272,388,1,3.3,0,15,5,1
0,1,0,228,72,1,3.5,0,15,2,0
0,1,1,752,171,1,3,0,15,4,0
0,1,2,821,167,1,5,0,15,2,0
0,1,3,953,228,1,4.1,0,15,6,0
0,1,4,747,215,1,5,0,15,0,0
0,1,5,1403,325,1,4.3,0,38,2,1
29,1,0,378,132,0,4.3,0,38,2,0
0,1,1,341,116,1,5,0,38,2,0
0,1,2,463,157,1,3,0,38,2,0
0,1,3,685,144,1,5,0,38,2,0
0,1,4,1370,341,0,3.9,0,38,2,0
8,0,0,791,207,1,4.1,0,25,4,1
29,0,0,1459,102,1,4.4,1,23,2,1
8,0,0,517,61,1,4.1,0,17,1,1
